time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2020-12-28T13:42:02Z,665,0,0,0,0,0,3471018,2401,324001,624,0,0,0,0,0,1222,34,0,0,0,0,0,0,42,9,0,18,2,42,227,102,0,0,0,0, ,0,0,0,0,0,0,1064,2,0,0,6449155,42,6446107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609162861104,3145728,0,0,0,471,78,797,78,2,78,0,0,3,78,0,0,471,1,98304,48,3829,15,0,168,1585175,593,10057,63,0,0,0,0,0,0,8,79,54556368,6,0,0,0,0,0,0,661,0,0,0,0,0,0,0,81,0,6,0,154,0,0,0,0,0,0,0,0,0,0,1048,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T13:43:02Z,665,0,0,0,0,0,3480330,2401,333313,624,0,0,0,0,0,204,1,0,0,0,0,0,0,43,9,0,18,2,43,13,1,0,0,0,0, ,0,0,0,0,0,0,196,0,0,0,6449155,42,6446107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609162861104,3145728,0,0,0,3,4,48,4,0,4,0,0,3,4,0,0,3,1,2048,1,77,1,0,1,8733,3,197,3,0,0,0,0,0,0,1,8,51306712,3,0,0,0,0,0,0,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T13:44:02Z,665,0,0,0,0,0,3624762,2401,477745,624,0,0,0,0,0,688,15,0,0,0,0,0,0,58,9,0,18,2,58,33,3,0,0,0,0, ,0,0,0,0,0,0,676,0,0,0,6449155,42,6446107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609162861104,3145728,0,0,0,31,24,221,24,0,24,0,0,3,24,0,0,31,1,18432,9,751,8,0,15,113586,37,1390,16,0,0,0,0,0,0,4,9,38867336,2,0,0,0,0,0,0,96,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T13:45:02Z,1130,0,0,0,0,0,3749379,2401,601897,624,0,0,0,0,0,1114,13,0,0,0,0,0,0,71,9,0,18,2,69,70,20,0,0,0,0, ,0,0,0,0,0,0,1096,0,0,0,6449155,42,6446107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609162861104,3145728,0,0,0,44,25,300,25,0,25,0,0,3,25,0,0,44,1,47104,23,713,8,0,13,100334,34,1414,17,0,0,0,0,0,0,6,15,33698944,6,0,0,0,0,0,0,174,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T13:46:02Z,1130,0,0,0,0,0,3975443,2401,827961,624,0,0,0,0,0,1268,24,0,0,0,0,0,0,97,9,0,18,2,92,85,15,0,0,0,0, ,0,0,0,0,0,0,1242,0,0,0,6449155,42,6446107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609162861104,3145728,0,0,0,60,59,503,59,0,59,0,0,3,59,0,0,60,1,51200,25,11268,13,0,24,170982,59,14835,46,0,0,0,0,0,0,7,20,49907976,3,0,0,0,0,0,0,242,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T13:47:02Z,1130,0,0,0,0,0,4150755,2401,1003273,624,0,0,0,0,0,1513,19,0,0,0,0,0,0,117,9,0,18,2,107,112,53,0,0,0,0, ,0,0,0,0,0,0,1491,0,0,0,6449155,42,6446107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609162861104,3145728,0,0,0,89,93,723,93,0,93,0,0,3,93,0,0,89,1,118784,58,15899,34,0,19,136391,50,5461,59,0,0,0,0,0,0,6,13,55452000,2,0,0,0,0,0,0,328,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T13:48:02Z,1130,0,0,0,0,0,4158195,2401,1010713,624,0,0,0,0,0,740,1,0,0,0,0,0,0,118,9,0,18,2,108,78,1,0,0,0,0, ,0,0,0,0,0,0,696,0,0,0,6449155,42,6446107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609162861104,3145728,0,0,0,3,39,406,39,0,39,0,0,3,39,0,0,3,1,6144,3,96,1,0,1,4845,1,2714,38,0,0,0,0,0,0,2,3,50124800,1,0,0,0,0,0,0,227,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T13:49:51Z,161,0,0,0,0,0,3896470,2401,750473,108,0,0,0,0,0,1139,82,0,0,0,0,0,552,82,9,0,8,2,86,589,8,0,0,0,0, ,0,0,0,0,0,0,258,2,0,0,6584496,43,6531705,1,75,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1609163389910,3145728,0,0,0,165,1,26,1,5,1,0,0,3,2,0,0,165,1,172032,69,52905,1,0,77,7595422,1011,0,0,0,0,0,0,0,0,3,20,17726704,7,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T13:50:51Z,665,0,0,0,0,0,4219778,2401,1072761,624,0,0,0,0,0,6607,39,0,0,0,0,0,0,125,9,0,19,2,104,571,145,0,0,0,0, ,0,0,0,0,0,0,6380,0,0,0,6584496,43,6531705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609163389910,3145728,0,0,0,381,296,6955,296,2,296,0,0,3,296,0,0,381,1,167936,82,7915,52,0,95,1007289,396,81492,244,0,0,0,0,0,0,30,174,32155000,5,0,0,0,0,0,0,1596,0,0,0,0,0,1,0,108,0,6,0,162,0,0,0,0,0,0,0,0,0,0,6187,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T13:51:51Z,1130,0,0,0,0,0,4293747,2401,1146265,624,0,0,0,0,0,2809,2,0,0,0,0,0,0,128,9,0,19,2,96,325,71,0,0,0,0, ,0,0,0,0,0,0,2665,0,0,0,6584496,43,6531705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609163389910,3145728,0,0,0,75,405,2794,405,0,405,0,0,3,405,0,0,75,1,40960,20,3603,21,0,2,120026,57,57436,384,0,0,0,0,0,0,5,16,33399408,3,0,0,0,0,0,0,1166,0,0,0,0,0,0,0,82,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2374,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28T13:52:51Z,1595,0,0,0,0,0,4524168,2401,1376113,732,0,0,0,0,0,2662,16,0,0,0,0,0,0,150,9,0,19,1,99,236,67,0,0,0,0, ,0,0,0,0,0,0,2594,0,0,0,6584496,43,6531705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609163389910,3145728,0,0,0,98,488,2962,487,0,488,0,0,3,487,0,0,98,1,151552,74,5565,58,0,16,115205,40,113322,430,0,0,0,0,0,0,2,5,30064816,2,0,0,0,0,0,0,1008,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T02:12:17Z,161,0,0,0,0,0,4280382,2401,1134385,108,0,0,0,0,0,3535,121,0,0,0,0,0,1739,123,9,0,8,1,128,1796,8,0,0,0,0, ,0,0,0,0,0,0,1310,2,0,0,7110944,44,6914567,1,96,25,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1609207936110,3145728,0,0,0,226,1,16,1,5,1,0,0,3,2,0,0,226,1,301056,114,200103,1,0,116,10288839,1374,0,0,0,0,0,0,0,0,3,23,21756608,4,0,0,0,0,0,0,3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T02:13:10Z,161,0,0,0,0,0,3408242,2401,262353,0,0,0,0,0,0,535,26,0,0,0,0,0,251,26,9,0,8,1,32,287,7,0,0,0,0, ,0,0,0,0,0,0,97,2,0,0,7169659,45,7146368,1,21,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1609207989415,3145728,0,0,0,52,1,22,1,4,1,0,0,3,2,0,0,52,0,28672,11,23405,1,0,21,9092321,1110,0,0,0,0,0,0,0,0,2,21,35964640,5,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T02:14:32Z,161,0,0,0,0,0,3182598,2401,36521,188,0,0,0,0,0,326,6,0,0,0,0,0,148,6,6,0,7,1,10,179,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,7186631,46,7181564,1,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609208071928,3145728,0,0,0,23,1,18,1,5,1,0,0,3,2,0,0,23,1,16384,8,5181,1,0,0,7472128,885,0,0,0,0,0,0,0,0,3,21,16187056,4,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T02:14:59Z,161,0,0,0,0,0,3185779,2058,39674,216,0,0,0,0,0,347,7,0,0,0,0,0,159,8,6,0,8,1,13,188,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,7205006,47,7200956,1,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609208097299,3145728,0,0,0,23,1,19,1,5,1,0,0,3,2,0,0,23,1,26624,10,5988,1,0,0,7382016,873,0,0,0,0,0,0,0,0,2,17,34976944,13,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T02:16:23Z,161,0,0,0,0,0,3181763,2058,35874,0,0,0,0,0,0,347,7,0,0,0,0,0,159,7,6,0,8,1,12,188,6,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,7222275,48,7217370,1,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609208182166,3145728,0,0,0,23,1,25,1,4,1,0,0,3,2,0,0,23,0,14336,7,5019,1,0,0,7377920,873,0,0,0,0,0,0,0,0,2,15,34904616,9,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T02:22:19Z,161,0,0,0,0,0,3187882,2401,41729,264,0,0,0,0,0,344,7,0,0,0,0,0,157,8,6,0,8,1,12,187,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,7240397,49,7236563,1,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609208538617,3145728,0,0,0,24,1,20,1,5,1,0,0,3,2,0,0,24,1,28672,11,5784,1,0,0,7418880,877,0,0,0,0,0,0,0,0,3,31,17257040,2,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T08:23:52Z,161,0,0,0,0,0,3382810,2401,236705,216,0,0,0,0,0,496,25,0,0,0,0,0,232,25,9,0,8,1,31,266,8,0,0,0,0, ,0,0,0,0,0,0,66,2,0,0,7300703,50,7273952,1,18,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1609230230346,3145728,0,0,0,60,1,14,1,5,1,0,0,3,2,0,0,60,1,38912,16,26865,1,0,20,7711095,944,0,0,0,0,0,0,0,0,3,22,15317952,11,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T08:24:16Z,161,0,0,0,0,0,3182598,2401,36521,188,0,0,0,0,0,338,6,0,0,0,0,0,155,6,6,0,7,1,10,185,8,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,7318679,51,7313667,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1609230254932,3145728,0,0,0,23,1,17,1,5,1,0,0,3,2,0,0,23,1,16384,8,5126,1,0,0,7617536,901,0,0,0,0,0,0,0,0,3,28,18324944,13,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T08:24:31Z,161,0,0,0,0,0,3185543,2058,39546,108,0,0,0,0,0,349,7,0,0,0,0,0,159,8,6,0,8,1,13,189,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,7337597,52,7333319,1,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1609230270702,3145728,0,0,0,23,1,22,1,5,1,0,0,3,2,0,0,23,1,26624,10,6228,1,0,0,7511040,887,0,0,0,0,0,0,0,0,2,15,35998384,16,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T08:25:31Z,1130,0,0,0,0,0,3656891,2401,509409,624,0,0,0,0,0,1652,58,0,0,0,0,0,0,67,9,0,24,2,62,291,141,0,0,0,0, ,0,0,0,0,0,0,1459,2,0,0,7337597,52,7333319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609230270702,3145728,0,0,0,614,129,1079,129,2,129,0,0,3,129,0,0,614,1,147456,72,6215,30,0,204,1989760,748,27021,99,0,0,0,0,0,0,13,62,54765400,8,0,0,0,0,0,0,881,0,0,0,1,0,0,0,102,0,6,0,194,0,0,0,0,0,0,0,0,0,0,1393,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T08:26:31Z,1130,0,0,0,0,0,3977299,2401,829817,624,0,0,0,0,0,2033,34,0,0,0,0,0,0,102,9,0,24,2,97,139,39,0,0,0,0, ,0,0,0,0,0,0,2003,0,0,0,7337597,52,7333319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609230270702,3145728,0,0,0,105,44,441,44,0,44,0,0,3,44,0,0,105,1,141312,69,12568,17,0,34,219155,70,2228,27,0,0,0,0,0,0,16,45,43487872,7,0,0,0,0,0,0,338,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T08:27:31Z,1130,0,0,0,0,0,4065611,2401,918129,624,0,0,0,0,0,917,9,0,0,0,0,0,0,111,9,0,24,2,104,58,14,0,0,0,0, ,0,0,0,0,0,0,897,0,0,0,7337597,52,7333319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609230270702,3145728,0,0,0,32,28,308,28,0,28,0,0,3,28,0,0,32,1,36864,18,386,4,0,9,69191,23,2029,24,0,0,0,0,0,0,6,17,25527488,5,0,0,0,0,0,0,154,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T08:28:31Z,1130,0,0,0,0,0,4219091,2401,1071609,624,0,0,0,0,0,1621,16,0,0,0,0,0,0,128,9,0,24,2,118,111,8,0,0,0,0, ,0,0,0,0,0,0,1589,0,0,0,7337597,52,7333319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609230270702,3145728,0,0,0,39,47,461,47,0,47,0,0,3,47,0,0,39,1,45056,22,12978,14,0,16,104218,33,2696,33,0,0,0,0,0,0,13,50,34615688,3,0,0,0,0,0,0,287,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29T08:29:31Z,1130,0,0,0,0,0,4306475,2401,1158993,624,0,0,0,0,0,2072,9,0,0,0,0,0,0,138,9,0,24,2,127,154,8,0,0,0,0, ,0,0,0,0,0,0,2044,0,0,0,7337597,52,7333319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609230270702,3145728,0,0,0,24,45,434,45,0,45,0,0,3,45,0,0,24,1,30720,15,730,8,0,9,58237,18,14299,37,0,0,0,0,0,0,12,31,57847008,3,0,0,0,0,0,0,369,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30T12:40:49Z,161,0,0,0,0,0,4009114,2401,862929,296,0,0,0,0,0,883,94,0,0,0,0,0,422,94,9,0,8,1,99,463,8,0,0,0,0, ,0,0,0,0,0,0,275,2,0,0,7506672,53,7433421,1,86,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1609332048314,3145728,0,0,0,187,1,15,1,5,1,0,0,3,2,0,0,187,1,169984,77,73365,1,0,89,8688328,1146,0,0,0,0,0,0,0,0,3,26,21347264,4,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30T12:41:49Z,665,0,0,0,0,0,4213898,2401,1066881,624,0,0,0,0,0,2302,32,0,0,0,0,0,0,128,9,0,25,1,119,264,113,0,0,0,0, ,0,0,0,0,0,0,2096,0,0,0,7506672,53,7433421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609332048314,3145728,0,0,0,369,179,1036,179,2,179,0,0,3,179,0,0,369,1,135168,66,6082,29,0,90,996704,395,58971,150,0,0,0,0,0,0,9,83,66984168,3,0,0,0,0,0,0,770,0,0,0,0,0,1,0,64,0,6,0,116,0,0,0,0,0,0,0,0,0,0,1980,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30T12:42:49Z,665,0,0,0,0,0,4278802,2401,1131785,624,0,0,0,0,0,2236,7,0,0,0,0,0,0,135,9,0,25,1,124,176,36,0,0,0,0, ,0,0,0,0,0,0,2200,0,0,0,7506672,53,7433421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609332048314,3145728,0,0,0,49,32,604,32,0,32,0,0,3,32,0,0,49,1,55296,27,654,8,0,7,73428,29,1868,24,0,0,0,0,0,0,22,66,50293304,3,0,0,0,0,0,0,403,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2188,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30T12:43:49Z,665,0,0,0,0,0,4384298,2401,1237281,624,0,0,0,0,0,2660,12,0,0,0,0,0,0,147,9,0,25,1,133,233,40,0,0,0,0, ,0,0,0,0,0,0,2610,0,0,0,7506672,53,7433421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609332048314,3145728,0,0,0,64,53,565,53,0,53,0,0,3,53,0,0,64,1,73728,36,1269,15,0,12,102114,40,2943,38,0,0,0,0,0,0,7,22,48983376,3,0,0,0,0,0,0,550,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
